date,ticker,action,quantity,price,fees
2017-05-31,XLB,BUY,7.844846,49.78,0.5
2017-05-31,AMZN,BUY,31.793783,34.09,1.08
2017-05-31,TSLA,BUY,33.703061,17.81,0.6
2017-05-31,XLV,BUY,1.480468,67.07,0.5
2017-05-31,BRK-B,BUY,0.258201,158.25,0.5
2017-05-31,EEM,BUY,18.076631,31.76,0.57
2017-06-30,CASH,DEPOSIT,0.0,4000.0,0.0
2017-06-30,CASH,INTEREST,0.0,7.7,0.0
2017-06-30,GLD,BUY,12.840469,125.31,1.61
2017-06-30,VXUS,BUY,19.384226,60.23,1.17
2017-06-30,XLY,BUY,1.428215,75.56,0.5
2017-06-30,NVDA,BUY,4.1432,8.59,0.5
2017-06-30,SCHD,BUY,1.013328,51.92,0.5
2017-06-30,AAPL,BUY,0.323413,28.16,0.5
2017-06-30,XLU,BUY,1.021967,48.07,0.5
2017-06-30,XLV,BUY,7.569267,75.17,0.57
2017-06-30,VTI,DIVIDEND,0.0,95.07,0.0
2017-06-30,VXUS,DIVIDEND,0.0,100.13,0.0
2017-06-30,BND,DIVIDEND,0.0,98.3,0.0
2017-06-30,SPY,DIVIDEND,0.0,83.71,0.0
2017-06-30,QQQ,DIVIDEND,0.0,86.4,0.0
2017-06-30,VNQ,DIVIDEND,0.0,99.47,0.0
2017-06-30,SCHD,DIVIDEND,0.0,98.1,0.0
2017-06-30,AAPL,DIVIDEND,0.0,91.79,0.0
2017-06-30,MSFT,DIVIDEND,0.0,93.17,0.0
2017-07-31,CASH,DEPOSIT,0.0,4000.0,0.0
2017-07-31,CASH,INTEREST,0.0,10.56,0.0
2017-07-31,EFA,BUY,2.330415,59.42,0.5
2017-07-31,NVDA,BUY,93.514766,9.49,0.89
2017-07-31,VTI,BUY,3.067604,211.76,0.65
2017-07-31,TSLA,BUY,10.782233,17.27,0.5
2017-07-31,XLY,BUY,6.019182,76.72,0.5
2017-07-31,EEM,BUY,12.892226,36.2,0.5
2017-07-31,VNQ,BUY,0.435964,82.96,0.5
2017-07-31,BND,BUY,9.221498,83.9,0.77
2017-08-31,CASH,DEPOSIT,0.0,4000.0,0.0
2017-08-31,CASH,INTEREST,0.0,9.19,0.0
2017-08-31,XLF,BUY,18.3083,24.62,0.5
2017-08-31,BND,BUY,3.346107,80.23,0.5
2017-08-31,MSFT,BUY,2.785378,56.21,0.5
2017-08-31,XLY,BUY,2.373633,75.75,0.5
2017-08-31,VTI,BUY,2.256842,223.18,0.5
2017-08-31,XLU,BUY,12.58829,50.03,0.63
2017-08-31,GLD,BUY,5.990355,118.11,0.71
2017-08-31,XLP,BUY,12.764497,55.1,0.7
2017-09-29,CASH,DEPOSIT,0.0,4000.0,0.0
2017-09-29,CASH,INTEREST,0.0,8.83,0.0
2017-09-29,XLP,BUY,11.564877,54.75,0.63
2017-09-29,XLV,BUY,1.031884,67.93,0.5
2017-09-29,XLU,BUY,1.225627,47.13,0.5
2017-09-29,XLY,BUY,10.439567,76.03,0.79
2017-09-29,BND,BUY,0.594184,83.6,0.5
2017-09-29,EEM,BUY,30.981105,36.61,1.13
2017-09-29,SPY,BUY,3.170419,254.05,0.81
2017-09-29,XLF,BUY,2.158229,25.85,0.5
2017-09-29,VTI,DIVIDEND,0.0,96.4,0.0
2017-09-29,VXUS,DIVIDEND,0.0,97.81,0.0
2017-09-29,BND,DIVIDEND,0.0,87.97,0.0
2017-09-29,SPY,DIVIDEND,0.0,97.81,0.0
2017-09-29,QQQ,DIVIDEND,0.0,95.11,0.0
2017-09-29,VNQ,DIVIDEND,0.0,101.23,0.0
2017-09-29,SCHD,DIVIDEND,0.0,89.73,0.0
2017-09-29,AAPL,DIVIDEND,0.0,103.19,0.0
2017-09-29,MSFT,DIVIDEND,0.0,113.33,0.0
2017-10-31,CASH,DEPOSIT,0.0,4000.0,0.0
2017-10-31,CASH,INTEREST,0.0,7.78,0.0
2017-10-31,XLK,BUY,1.990261,52.02,0.5
2017-10-31,SCHD,BUY,12.110218,51.57,0.62
2017-10-31,XLV,BUY,1.056546,73.71,0.5
2017-10-31,AMZN,BUY,29.748722,34.17,1.02
2017-10-31,IWM,BUY,0.032895,114.4,0.5
2017-10-31,XLE,BUY,15.831142,68.08,1.08
2017-10-31,QQQ,BUY,0.106259,127.77,0.5
2017-10-31,IEF,BUY,5.909855,115.48,0.68
2017-11-30,CASH,DEPOSIT,0.0,4000.0,0.0
2017-11-30,CASH,INTEREST,0.0,9.92,0.0
2017-11-30,EFA,BUY,3.023086,69.57,0.5
2017-11-30,MSFT,BUY,6.265167,54.7,0.5
2017-11-30,XLP,BUY,5.577492,54.61,0.5
2017-11-30,META,BUY,8.067735,99.53,0.8
2017-11-30,GOOGL,BUY,0.39594,40.76,0.5
2017-11-30,SPY,BUY,0.490941,233.11,0.5
2017-11-30,QQQ,BUY,8.639417,120.64,1.04
2017-11-30,XLB,BUY,14.833203,51.69,0.77
2017-12-29,CASH,DEPOSIT,0.0,4000.0,0.0
2017-12-29,CASH,INTEREST,0.0,8.68,0.0
2017-12-29,XLU,BUY,1.999391,56.44,0.5
2017-12-29,EFA,BUY,8.694496,58.9,0.51
2017-12-29,BND,BUY,3.746456,93.88,0.5
2017-12-29,AAPL,BUY,1.781206,30.36,0.5
2017-12-29,XLV,BUY,10.123047,72.78,0.74
2017-12-29,QQQ,BUY,4.567689,115.33,0.53
2017-12-29,NVDA,BUY,93.066168,9.79,0.91
2017-12-29,MSFT,BUY,6.914018,57.0,0.5
2017-12-29,VTI,DIVIDEND,0.0,116.38,0.0
2017-12-29,VXUS,DIVIDEND,0.0,88.06,0.0
2017-12-29,BND,DIVIDEND,0.0,98.01,0.0
2017-12-29,SPY,DIVIDEND,0.0,104.05,0.0
2017-12-29,QQQ,DIVIDEND,0.0,104.47,0.0
2017-12-29,VNQ,DIVIDEND,0.0,99.5,0.0
2017-12-29,SCHD,DIVIDEND,0.0,110.23,0.0
2017-12-29,AAPL,DIVIDEND,0.0,93.32,0.0
2017-12-29,MSFT,DIVIDEND,0.0,102.58,0.0
2018-01-31,CASH,DEPOSIT,0.0,4000.0,0.0
2018-01-31,CASH,INTEREST,0.0,8.24,0.0
2018-01-31,VNQ,BUY,1.691315,88.72,0.5
2018-01-31,XLY,BUY,7.530844,85.49,0.64
2018-01-31,XLP,BUY,9.617195,57.86,0.56
2018-01-31,VXUS,BUY,3.663256,69.97,0.5
2018-01-31,IWM,BUY,0.528941,131.73,0.5
2018-01-31,BRK-B,BUY,4.346789,148.07,0.64
2018-01-31,TLT,BUY,2.926034,145.12,0.5
2018-01-31,AAPL,BUY,28.739339,29.76,0.86
2018-01-31,SPY,SELL,0.592856,258.77,0.5
2018-01-31,QQQ,SELL,0.110181,124.12,0.5
2018-01-31,AAPL,SELL,0.345411,28.34,0.5
2018-01-31,MSFT,SELL,0.406232,52.68,0.5
2018-02-28,CASH,DEPOSIT,0.0,4000.0,0.0
2018-02-28,CASH,INTEREST,0.0,10.89,0.0
2018-02-28,XLE,BUY,11.556527,63.67,0.74
2018-02-28,SCHD,BUY,2.580527,52.06,0.5
2018-02-28,TSLA,BUY,12.766283,17.73,0.5
2018-02-28,XLU,BUY,9.217263,52.11,0.5
2018-02-28,GOOGL,BUY,3.80937,41.6,0.5
2018-02-28,VTI,BUY,1.391568,219.42,0.5
2018-02-28,VXUS,BUY,10.433936,59.64,0.62
2018-02-28,EFA,BUY,14.210729,65.94,0.94
2018-03-30,CASH,DEPOSIT,0.0,4000.0,0.0
2018-03-30,CASH,INTEREST,0.0,8.73,0.0
2018-03-30,VTI,BUY,0.672905,211.25,0.5
2018-03-30,GOOGL,BUY,6.611103,45.43,0.5
2018-03-30,EEM,BUY,44.852367,35.85,1.61
2018-03-30,XLK,BUY,8.710964,52.22,0.5
2018-03-30,XLV,BUY,10.844917,71.91,0.78
2018-03-30,VXUS,BUY,2.146554,62.39,0.5
2018-03-30,META,BUY,1.531926,98.71,0.5
2018-03-30,MSFT,BUY,0.461221,64.06,0.5
2018-03-30,VTI,DIVIDEND,0.0,110.35,0.0
2018-03-30,VXUS,DIVIDEND,0.0,103.0,0.0
2018-03-30,BND,DIVIDEND,0.0,112.14,0.0
2018-03-30,SPY,DIVIDEND,0.0,108.88,0.0
2018-03-30,QQQ,DIVIDEND,0.0,107.79,0.0
2018-03-30,VNQ,DIVIDEND,0.0,116.14,0.0
2018-03-30,SCHD,DIVIDEND,0.0,117.58,0.0
2018-03-30,AAPL,DIVIDEND,0.0,104.69,0.0
2018-03-30,MSFT,DIVIDEND,0.0,104.24,0.0
2018-04-30,CASH,DEPOSIT,0.0,4000.0,0.0
2018-04-30,CASH,INTEREST,0.0,7.45,0.0
2018-04-30,TLT,BUY,3.835775,124.59,0.5
2018-04-30,XLU,BUY,3.749376,60.93,0.5
2018-04-30,EEM,BUY,7.771658,39.65,0.5
2018-04-30,XLP,BUY,11.716845,58.29,0.68
2018-04-30,MSFT,BUY,0.332011,55.86,0.5
2018-04-30,XLE,BUY,2.230051,64.75,0.5
2018-04-30,AMZN,BUY,17.438926,35.56,0.62
2018-04-30,XLV,BUY,15.255512,73.38,1.12
2018-05-31,CASH,DEPOSIT,0.0,4000.0,0.0
2018-05-31,CASH,INTEREST,0.0,5.16,0.0
2018-05-31,BND,BUY,0.152231,88.46,0.5
2018-05-31,AAPL,BUY,8.149327,31.68,0.5
2018-05-31,XLU,BUY,2.960064,53.31,0.5
2018-05-31,XLE,BUY,3.889598,67.75,0.5
2018-05-31,TSLA,BUY,4.448168,19.05,0.5
2018-05-31,BRK-B,BUY,9.326803,157.53,1.47
2018-05-31,SCHD,BUY,11.878831,50.35,0.6
2018-05-31,MSFT,BUY,12.918911,58.44,0.75
2018-06-29,CASH,DEPOSIT,0.0,4000.0,0.0
2018-06-29,CASH,INTEREST,0.0,6.25,0.0
2018-06-29,AAPL,BUY,16.698341,27.62,0.5
2018-06-29,XLP,BUY,6.544224,57.4,0.5
2018-06-29,IEF,BUY,1.777658,109.99,0.5
2018-06-29,GLD,BUY,15.099602,126.67,1.91
2018-06-29,SCHD,BUY,8.091784,51.09,0.5
2018-06-29,EEM,BUY,3.159686,38.07,0.5
2018-06-29,TLT,BUY,0.349324,136.48,0.5
2018-06-29,AMZN,BUY,2.042055,36.08,0.5
2018-06-29,VTI,DIVIDEND,0.0,115.5,0.0
2018-06-29,VXUS,DIVIDEND,0.0,113.61,0.0
2018-06-29,BND,DIVIDEND,0.0,106.92,0.0
2018-06-29,SPY,DIVIDEND,0.0,110.23,0.0
2018-06-29,QQQ,DIVIDEND,0.0,123.55,0.0
2018-06-29,VNQ,DIVIDEND,0.0,121.01,0.0
2018-06-29,SCHD,DIVIDEND,0.0,106.22,0.0
2018-06-29,AAPL,DIVIDEND,0.0,116.99,0.0
2018-06-29,MSFT,DIVIDEND,0.0,123.51,0.0
2018-07-31,CASH,DEPOSIT,0.0,4000.0,0.0
2018-07-31,CASH,INTEREST,0.0,4.66,0.0
2018-07-31,META,BUY,10.252062,110.32,1.13
2018-07-31,XLP,BUY,2.592022,61.57,0.5
2018-07-31,TSLA,BUY,18.364307,16.41,0.5
2018-07-31,XLI,BUY,7.181501,59.47,0.5
2018-07-31,BND,BUY,6.494129,84.08,0.55
2018-07-31,XLK,BUY,4.118525,51.95,0.5
2018-07-31,XLE,BUY,1.309923,71.77,0.5
2018-07-31,MSFT,BUY,12.730807,57.1,0.73
2018-08-31,CASH,DEPOSIT,0.0,4000.0,0.0
2018-08-31,CASH,INTEREST,0.0,7.23,0.0
2018-08-31,IWM,BUY,0.203521,110.43,0.5
2018-08-31,META,BUY,15.231405,103.7,1.58
2018-08-31,XLF,BUY,4.917804,27.16,0.5
2018-08-31,VNQ,BUY,6.396606,89.09,0.57
2018-08-31,TSLA,BUY,5.502488,18.33,0.5
2018-08-31,TLT,BUY,2.812345,139.65,0.5
2018-08-31,EFA,BUY,7.395408,66.29,0.5
2018-08-31,XLP,BUY,5.220826,59.53,0.5
2018-09-28,CASH,DEPOSIT,0.0,4000.0,0.0
2018-09-28,CASH,INTEREST,0.0,10.34,0.0
2018-09-28,GLD,BUY,0.69048,134.42,0.5
2018-09-28,XLY,BUY,11.092567,88.15,0.98
2018-09-28,NVDA,BUY,14.618617,9.5,0.5
2018-09-28,BRK-B,BUY,0.662547,166.29,0.5
2018-09-28,XLE,BUY,1.559772,70.92,0.5
2018-09-28,EFA,BUY,17.428949,59.6,1.04
2018-09-28,AAPL,BUY,23.547913,28.65,0.67
2018-09-28,BND,BUY,5.563797,82.03,0.5
2018-09-28,VTI,DIVIDEND,0.0,118.48,0.0
2018-09-28,VXUS,DIVIDEND,0.0,122.18,0.0
2018-09-28,BND,DIVIDEND,0.0,138.76,0.0
2018-09-28,SPY,DIVIDEND,0.0,125.27,0.0
2018-09-28,QQQ,DIVIDEND,0.0,119.81,0.0
2018-09-28,VNQ,DIVIDEND,0.0,130.29,0.0
2018-09-28,SCHD,DIVIDEND,0.0,99.89,0.0
2018-09-28,AAPL,DIVIDEND,0.0,124.36,0.0
2018-09-28,MSFT,DIVIDEND,0.0,129.71,0.0
2018-10-31,CASH,DEPOSIT,0.0,4000.0,0.0
2018-10-31,CASH,INTEREST,0.0,5.04,0.0
2018-10-31,TLT,BUY,0.449954,153.93,0.5
2018-10-31,AMZN,BUY,19.246312,37.91,0.73
2018-10-31,MSFT,BUY,7.69629,58.07,0.5
2018-10-31,XLB,BUY,6.425465,54.8,0.5
2018-10-31,EFA,BUY,15.903802,65.14,1.04
2018-10-31,XLV,BUY,8.886569,80.76,0.72
2018-10-31,XLF,BUY,2.79906,27.14,0.5
2018-10-31,XLY,BUY,1.930981,89.34,0.5
2018-11-30,CASH,DEPOSIT,0.0,4000.0,0.0
2018-11-30,CASH,INTEREST,0.0,6.98,0.0
2018-11-30,XLF,BUY,2.539871,28.01,0.5
2018-11-30,NVDA,BUY,109.085269,10.42,1.14
2018-11-30,XLU,BUY,1.476656,56.03,0.5
2018-11-30,AAPL,BUY,9.207785,33.36,0.5
2018-11-30,GLD,BUY,7.505962,129.01,0.97
2018-11-30,BND,BUY,1.148461,85.81,0.5
2018-11-30,IWM,BUY,1.353691,116.71,0.5
2018-11-30,IEF,BUY,6.239359,124.57,0.78
2018-12-31,CASH,DEPOSIT,0.0,4000.0,0.0
2018-12-31,CASH,INTEREST,0.0,9.31,0.0
2018-12-31,TLT,BUY,0.492063,146.79,0.5
2018-12-31,VXUS,BUY,5.541944,69.09,0.5
2018-12-31,EFA,BUY,4.483809,68.22,0.5
2018-12-31,MSFT,BUY,6.96293,58.91,0.5
2018-12-31,AMZN,BUY,0.210525,37.67,0.5
2018-12-31,XLF,BUY,30.223732,29.53,0.89
2018-12-31,VNQ,BUY,11.887024,98.19,1.17
2018-12-31,TSLA,BUY,18.18768,19.87,0.5
2018-12-31,VTI,DIVIDEND,0.0,122.89,0.0
2018-12-31,VXUS,DIVIDEND,0.0,118.1,0.0
2018-12-31,BND,DIVIDEND,0.0,126.74,0.0
2018-12-31,SPY,DIVIDEND,0.0,128.56,0.0
2018-12-31,QQQ,DIVIDEND,0.0,138.94,0.0
2018-12-31,VNQ,DIVIDEND,0.0,111.08,0.0
2018-12-31,SCHD,DIVIDEND,0.0,143.3,0.0
2018-12-31,AAPL,DIVIDEND,0.0,126.42,0.0
2018-12-31,MSFT,DIVIDEND,0.0,123.73,0.0
2019-01-31,CASH,DEPOSIT,0.0,4000.0,0.0
2019-01-31,CASH,INTEREST,0.0,5.98,0.0
2019-01-31,XLB,BUY,7.852597,50.91,0.5
2019-01-31,BND,BUY,14.325606,91.36,1.31
2019-01-31,EEM,BUY,5.663843,38.93,0.5
2019-01-31,IWM,BUY,1.972255,112.04,0.5
2019-01-31,GOOGL,BUY,14.097618,49.2,0.69
2019-01-31,MSFT,BUY,5.120479,60.95,0.5
2019-01-31,XLE,BUY,1.722676,76.58,0.5
2019-01-31,XLY,BUY,3.311539,94.31,0.5
2019-01-31,SPY,SELL,0.109166,273.59,0.5
2019-01-31,QQQ,SELL,0.772749,128.77,0.5
